,ortholog_gene,EnsemblID,LLgeneSymbol,logFC,Fold_change,PValue,FDR,wt_1,wt_2,wt_3,wt_4,iqgap1_mut_1,iqgap1_mut_2,iqgap1_mut_3,iqgap1_mut_4
11,TGM1,ENSDARG00000101407,tgm1l4,2.43237867909757,5.39782677488562,1.26710125713965e-21,4.31279565863646e-19,169.714100302009,134.037412074195,82.241994803464,90.7211195867022,769.424380133485,507.090019697679,451.089295555308,552.730618737884
12,FOS,ENSDARG00000031683,fosab,2.41049788655075,5.31657773683294,3.05964761388016e-12,3.54615796075964e-10,43.0791401351478,39.5425749502909,78.8659989636822,105.226189858214,463.904332360856,295.31319688196,285.170501112256,178.74916194128
13,SDR42E2,ENSDARG00000059914,sdr42e2,2.34648080895815,5.08582143350911,1.47580706080933e-22,5.83573177325032e-20,135.917365263414,110.771478640233,233.83168967688,238.893413476729,709.005271552597,916.460976337004,663.426073201312,846.817632110646
14,SCCPDH,ENSDARG00000075766,sccpdha,2.33347852983842,5.04019143176324,5.43056596185755e-53,2.08603554497697e-49,52.0984831602254,41.8357194994287,63.6921425446206,55.1790075752796,277.636796555425,253.717224690972,171.769345834008,242.650513347968
15,FOXQ1,ENSDARG00000030896,foxq1a,2.20750641509212,4.6187626645131,1.41578545667609e-41,2.71921822461167e-38,105.745497269654,90.1938770213263,100.4698885555,103.699915719494,513.207309296494,405.047362034429,327.00983648044,313.579522049688
16,PTGS2,ENSDARG00000010276,ptgs2b,2.19338120249639,4.57376170448033,2.17955489531487e-23,9.30254786986054e-21,61.1381458084297,32.2271991678947,36.0775508085305,56.3861619444135,211.427012631978,216.461696792383,130.123910991737,171.337489173883
17,SCCPDH,ENSDARG00000075053,SCCPDH (1 of many),2.1879627043072,4.5566157124508,6.38277861324904e-15,1.01554162208079e-12,12.9572142446145,12.0046645704407,12.1502756608451,5.13757644615998,41.2508149349052,44.6159044998828,33.2063233705373,50.5713278309725
18,TULP1,ENSDARG00000078210,tulp1b,2.16882669642962,4.49657551207125,0.00139034139490703,0.019370409206039,0.986099125942415,2.01419994799342,2.0043083782517,2.05040588888776,2.01359059649502,6.09751258570092,7.8270021649165,11.7488564004949
19,HBE1,ENSDARG00000113599,hbbe1.1,2.14571642365232,4.42511952474001,4.76475562402931e-34,5.12478055898097e-31,5173.05965543175,7249.38297329856,7960.17801010507,4729.17928264611,29766.7658032279,21312.1050598403,18368.1620965336,24366.2431552731
20,FOXH1,ENSDARG00000055630,foxh1,2.12784306102537,4.37063548491373,0.00319838564357894,0.0374407451328664,3.00646256737754,5.1260147222194,1.00679529824751,3.04875629285046,1.95675054122912,14.6860705006186,16.7636851410211,11.0780997139638
21,F13B,ENSDARG00000103760,cfhl2,2.1195523790557,4.34559094660104,3.83262651158224e-52,1.28819367837418e-48,229.575757249707,167.352668711382,210.887159074045,162.827923795788,814.721291133641,817.876152988995,602.808616872715,707.697635738401
22,LOXHD1,ENSDARG00000094738,loxhd1a,2.11125492407144,4.32066963378183,0.0128776122287473,0.104580524076952,2.93721410012371,2.95829737782725,0,6.01292513475509,1.02520294444388,17.1155200702077,13.2112772690187,13.6972537886039
23,NPAS4,ENSDARG00000055752,npas4a,2.09722781856199,4.27886398128186,4.81537742430499e-07,0.0000201056962053007,2.93512581184369,8.81164230037114,4.93049562971208,8.05679979197366,23.0495463498945,33.8316971666481,22.1494965614453,15.2437814642523
24,PDE6B,ENSDARG00000011671,pde6b,2.09287667129183,4.26597843080214,2.19508604708449e-08,1.3384051863958e-06,7.88879300753932,9.06389976597037,14.0301586477619,23.5796677222093,44.2989931228905,48.7801006856074,31.308008659666,73.4303525030928
25,TXNRD2,ENSDARG00000094470,txnrd2.1,2.09113253346541,4.26082421705503,0.0353162255041969,0.208329392593611,0,0.867767230829325,6.25409083851956,1.52327436747129,1.08671512111051,20.7701870028462,6.26011292131961,3.76674479186606
26,GP2,ENSDARG00000103650,si:ch73-329n5.1,2.07406462069115,4.21071321940612,8.62226091652133e-09,5.64097259815917e-07,9.10142949615751,10.6096718991196,4.44182372859011,17.221865340392,30.3718530790264,46.0848948100894,32.1992140966135,43.9094421105314
27,PLD6,ENSDARG00000059951,pld6,2.06930142901138,4.19683408284404,0.00186397261398937,0.0244847873070641,1.97219825188483,4.02839989598683,1.00215418912585,1.02520294444388,9.06115768422761,9.14626887855139,9.78375270614562,1.95814273341581
28,CLDN10,ENSDARG00000058906,si:ch211-181l5.2,1.93980915613986,3.83654893397617,0.0000315001980895625,0.000817576087287883,2.95829737782725,3.02129992199012,2.0043083782517,3.07560883333164,10.2189722772122,7.13408972527008,10.7621279767602,8.95850300537732
29,LCP2,ENSDARG00000036215,lcp2b,1.89801544638884,3.72700162059884,0.00242369088639191,0.0302039722995353,3.94439650376966,4.02839989598683,0,0,5.03397649123756,9.14626887855139,4.89187635307281,7.83257093366323
30,PLA2G4C,ENSDARG00000045982,si:ch73-55i23.1,1.88742964208753,3.69975475461992,0.0000172995374782497,0.00048759671200488,4.77744572110849,2.01359059649502,5.0812604880841,3.29712466197107,15.6651418673265,14.7914868891362,10.8666087194245,7.01507932388094
31,SIK1,ENSDARG00000058606,sik1,1.88398522944161,3.69093218202727,4.21330733709737e-26,2.46286132580894e-23,635.28783319418,616.86502325341,595.830539804268,722.554668630433,2416.92895768486,2228.71224245471,2018.33853689946,1477.31744294363
32,DOCK11,ENSDARG00000062485,dock11,1.85290495419523,3.61226805390587,2.22212736139971e-07,0.0000101272512916401,632.030424817007,685.349956695533,635.047837106915,718.062281459653,776.669496572532,2731.1406439985,2221.99722323226,2549.7765129206
33,EPOR,ENSDARG00000090834,epor,1.84968525301482,3.60421544744868,4.94044115385243e-06,0.00015985983415877,32.5200671237383,42.0701366364262,26.4349269011134,22.6802798966756,41.291098933865,114.245577560347,100.4698885555,129.876593473929
34,SLC16A8,ENSDARG00000045153,slc16a8,1.81925339330202,3.52898523327721,0.019118510439092,0.138267247766741,37.2514260351579,86.03590258424,7.69002962703046,20.3842658548586,17.9371431008925,152.80727905452,153.059009305191,132.507480569372
35,CH25H,ENSDARG00000045190,ch25h,1.79777255110558,3.47683005555998,0.0147599669983307,0.115473015018363,1.00709997399671,0,3.07560883333164,1.00679529824751,3.04875629285046,7.8270021649165,1.95814273341581,2.95829737782725
36,FOSL1,ENSDARG00000079373,fosl1b,1.74327152346425,3.34793501197486,0.00982208069377882,0.0870200750494295,3.00646256737754,9.22682649999493,1.00679529824751,4.06500839046728,3.91350108245825,15.6651418673265,16.7636851410211,12.0851996879605
37,FAM149A,ENSDARG00000073709,fam149a,1.74274869784994,3.34672195654573,0.000127245149962014,0.00270332938307477,3.07560883333164,6.04077178948507,3.04875629285046,3.91350108245825,6.85349956695533,14.7914868891362,11.1485967121436,13.7094693072416
38,CBLN3,ENSDARG00000030254,cbln9,1.70552181262756,3.26146876656527,0.0125144076261658,0.10275233040598,2.01359059649502,1.01625209761682,0.978375270614562,0.979071366707904,2.95829737782725,6.04259984398025,3.00646256737754,3.07560883333164
39,IGFBP1,ENSDARG00000038666,igfbp1b,1.70072182577705,3.25063557400428,5.02820265356673e-09,3.43155688202426e-07,9.06389976597037,8.01723351300679,10.2520294444388,9.06115768422761,25.4063024404205,30.3296333890514,22.5186414342818,21.6941807707331
40,RUNX2,ENSDARG00000040261,runx2a,1.69497237759752,3.23770687519636,0.0613475320208074,0.294777303164312,3.07560883333164,1.00679529824751,1.18901495421168,2.93512581184369,0,4.78258076082071,12.6391046736587,4.45958614161002
41,STK33,ENSDARG00000054318,stk33,1.69135030701844,3.22958839313698,9.72175757845596e-14,1.32694588592438e-11,16.2600335618691,20.5458806829058,22.5186414342818,17.7497842669635,59.4188984658058,51.1098636454183,42.0333207221991,66.4484896843358
42,FIBP,ENSDARG00000087666,fibpb,1.68819378905038,3.22252999931982,0.0000155792354228926,0.000444231242085005,44.1871018334796,49.9219457110168,41.1384294636161,46.9645468849742,46.1615644246484,159.338166385341,120.721724641131,162.760824001522
43,SEPTIN14,ENSDARG00000105367,si:dkey-88n24.11,1.68428800525917,3.21381749748792,0.00012144037131937,0.00259365380810687,5.50825277355998,4.42540257751973,3.76689866110003,5.13620986738321,7.69654417248651,13.8402397499924,15.0616576617828,17.0018975931294
44,CRYGS,ENSDARG00000042992,crygs1,1.68307282356585,3.2111116394981,0.0137967836119625,0.109595779776089,3.02129992199012,4.00861675650339,1.02520294444388,0,4.06500839046728,9.78375270614562,5.87442820024743,2.95829737782725
45,IQCB1,ENSDARG00000093431,BX119909.1,1.68278531140441,3.21047176645962,9.97505437384882e-12,1.04365461890436e-09,34.928664317203,30.5763732077769,21.6360071582621,19.6555591866466,85.8156052919478,87.6543513050213,55.1387235763198,63.5967048419263
46,CABP7,ENSDARG00000078272,FO704871.1,1.67891373737184,3.20186778858938,0.0000815201100132984,0.00185291144391173,36.9589952403217,42.2780569083818,23.9013774106515,43.9094421105314,37.1205426463858,116.879153746911,104.627451439521,132.918728744265
47,MPP4,ENSDARG00000076872,mpp4b,1.66813269125875,3.17802988488094,5.74457483062463e-06,0.000183371754172246,21.9209835696999,7.04969981797695,11.0236960803843,9.04228996999503,38.4998522049849,24.8473637867313,30.3296333890514,39.1628546683162
48,PTDSS1,ENSDARG00000102114,ptdss1b,1.66357611649,3.16800830283113,0.0425329383935633,0.236539437531442,2.03250419523364,1.95675054122912,0.979071366707904,1.97219825188483,0,4.31928455513241,9.22682649999493,5.77900501194072
49,CELA2A,ENSDARG00000056765,ela2l,1.65838718417733,3.15663441346156,0.000111702239401433,0.00242027519360607,4.89187635307281,3.91628546683162,5.91659475565449,2.01419994799342,17.6479352705062,13.0815895711039,8.77925500071831,8.13001678093456
50,GRXCR1,ENSDARG00000069865,grxcr1b,1.6551309891704,3.14951785305753,0.000557675498652699,0.00932545801198533,9.4831272361059,14.3065611880971,10.3352838327631,11.3198018810105,10.779575747454,41.3569973420249,38.9143429952328,27.8799295414811
51,SLC4A1,ENSDARG00000012881,slc4a1a,1.62822616490314,3.09132677419678,3.76554521920449e-21,1.20537792141892e-18,1425.52790992671,1465.34330115043,2352.58553925631,1297.78967491797,5995.38681910782,4257.73731628873,3379.03822457593,3919.37133408194
52,H1-6,ENSDARG00000105350,si:ch1073-153i20.4,1.61396488033762,3.06091902649587,0.00230586065780518,0.0290544926090551,2.14264184264589,1.12593207171409,4.96007860349035,4.7736538767444,10.973588370928,10.631354533883,9.99747731159779,3.70932015630139
53,MME,ENSDARG00000076950,kel,1.60551166641718,3.04303655887739,3.41974444573149e-14,5.02478187985104e-12,29.3721410012371,23.666379022618,31.2200991938979,28.0603172955238,82.0162355555105,69.4688755790783,53.8613611736915,91.9672754377688
54,CPA2,ENSDARG00000043722,cpa4,1.5942945095427,3.01946826372986,0.00111910250430293,0.0162921208652959,5.87025162368737,0.979071366707904,5.91659475565449,3.02129992199012,7.01507932388094,16.4032471111021,8.0543623859801,11.178773073785
55,FGFR1,ENSDARG00000104015,fgfr1bl,1.59312507741396,3.01702170893753,1.11414610467803e-07,5.4868634814446e-06,24.4767841676976,18.0061700397085,61.795654404438,42.4813160770447,113.489965949938,106.237039871077,75.7514313563578,83.3967080671853
56,RHD,ENSDARG00000002194,rhd,1.58315767424529,2.9962493154124,4.05946305555534e-14,5.84110233965802e-12,36.0775508085305,44.0837266110869,50.3397649123756,30.4875629285046,127.188785179893,90.0745657371272,90.7211195867022,94.6673975556905
57,GP9,ENSDARG00000090638,gp9,1.57876102098598,2.98713206189436,1.80484952015511e-06,0.0000655843303100592,11.0780997139638,6.01292513475509,9.22682649999493,5.03397649123756,25.4063024404205,15.654004329833,18.6023559674502,19.7219825188483
58,MPO,ENSDARG00000012535,epx,1.57473488893655,2.97880748734652,0.0154264540429801,0.118854419129425,1.32284352964612,3.07560883333164,1.00679529824751,1.3414527688542,1.95675054122912,4.60163542352715,5.91659475565449,5.03549986998354
59,HBG2,ENSDARG00000079305,hbae3,1.5729965922505,2.9752204971758,2.48067186839546e-20,7.49469504149274e-18,11645.6008461251,11787.0401837965,18318.7634626322,9921.94894381557,42824.0528097257,31211.2784406495,26371.9960422953,34338.1421263747
60,IMPG2,ENSDARG00000019782,impg2a,1.57103063329389,2.97116892861461,0.000638559645618869,0.0104125108011193,4.89187635307281,4.89535683353952,2.95829737782725,2.01419994799342,10.0215418912585,13.3276382777705,10.0679529824751,6.09751258570092
61,FHDC1,ENSDARG00000095962,fhdc5,1.56452859596365,2.95780838965508,0.000226134494713245,0.00439344684128933,12.0851996879605,19.0409295933911,13.3276382777705,18.1223153684552,16.2600335618691,48.9187635307281,37.2047119349004,51.2771545490056
62,PTH,ENSDARG00000091961,pth1b,1.52403023997216,2.87593334678618,0.0146983335646398,0.115091290395923,1.00709997399671,3.00646256737754,1.02520294444388,2.01359059649502,3.04875629285046,3.91350108245825,5.87442820024743,4.93049562971208
63,DOK2,ENSDARG00000116593,BX323022.1,1.52378064840516,2.87543584273851,0.050117928737105,0.262068008891849,1.97219825188483,1.00709997399671,0,4.10081177777552,8.0543623859801,3.04875629285046,5.87025162368737,0.979071366707904
64,SEPTIN14,ENSDARG00000078093,zgc:172065,1.52065543750634,2.86921372582806,0.00160729606710114,0.0217914997887017,15.0762866107307,13.4088230505038,16.2699707283244,3.28215267228689,15.3149191110855,33.0788678994783,35.2074063468162,28.6757625824054
65,ACE2,ENSDARG00000016918,ace2,1.48744383366692,2.80391736838951,0.0299561170856202,0.188154644315637,2.05040588888776,2.01359059649502,0,1.36972537886039,2.93721410012371,4.93049562971208,3.02129992199012,2.81605327144363
66,ALAS2,ENSDARG00000038643,alas2,1.48615508212317,2.80141376282372,2.10524942123373e-22,7.86222940104915e-20,761.725787721804,719.858638246971,1033.52838327631,580.176535474435,2338.02242369848,1743.42325466619,1465.33046216521,1756.77629353761
67,TTC23,ENSDARG00000022160,ttc23,1.48140530348161,2.79220584632123,1.32909178792925e-12,1.59544415560847e-10,33.2884264680687,50.2910554230632,39.2768989858716,50.1077094562924,107.656561196052,129.876593473929,81.3001678093456,102.729403414529
68,GPR39,ENSDARG00000102888,gpr39,1.47856519225457,2.78671447473112,2.05253209575872e-09,1.49163609521233e-07,54.3669461053656,36.5850755142055,24.4593817653641,30.351212367945,96.6377143423567,89.631897685707,73.1572558061869,93.2934679443932
69,DAO,ENSDARG00000035601,dao.3,1.47839161848165,2.78637921922989,0.00149707895451701,0.0206013080900756,4.2461486744672,2.20291057509278,6.15325854588067,3.2730749154893,14.0301586477619,13.8914998972146,4.76214176071073,7.27636501893643
70,TUBB1,ENSDARG00000053066,tubb1,1.47268711541018,2.77538346127068,1.61194761448138e-15,2.88957729371932e-13,139.907663697882,131.195563138859,199.192023440368,101.717097373667,422.909067811108,358.821030555358,283.916274105798,326.216923334999
71,ANKRD9,ENSDARG00000028804,ankrd9,1.4662615011378,2.76304967790449,5.60234353087726e-13,7.00657745124458e-11,192.413604312163,138.402397499924,147.998908842384,179.876621278177,497.014637472198,384.775047116206,355.981784465212,277.959592823091
72,KLF17,ENSDARG00000017400,klf1,1.46465423710542,2.75997315972596,0.000223973894782437,0.004367247321831,31.0667798629013,48.1845383888624,47.3193790176331,37.6013276118224,35.2215097421242,114.551349904825,104.526507349896,114.809397035625
73,LHCGR,ENSDARG00000026081,lhcgr,1.46283929503675,2.75650323591078,0.0444295219076233,0.243213643032183,1.95814273341581,0,1.00709997399671,4.00861675650339,1.02520294444388,5.03397649123756,5.0812604880841,5.87025162368737
74,SAA2,ENSDARG00000045999,saa,1.45935598312262,2.74985583078387,0.00332508815846881,0.0385048645534315,3.02038589474254,2.03250419523364,5.87025162368737,4.89535683353952,4.93049562971208,14.2303226325735,7.08523011711975,12.3024353333266
75,HBA2,ENSDARG00000045144,zgc:163057,1.45568488489013,2.74286741149415,6.65502542512025e-08,3.50189782105789e-06,47.7638485879906,50.8755140719572,52.8698538022268,29.5829737782725,168.18569565745,84.1809518865713,76.8902208332911,111.754278105474
76,PPT2,ENSDARG00000093176,zgc:77118,1.45362214327719,2.73894850709545,0.0000248157931485723,0.000664613408338607,5.63975985438156,7.01507932388094,8.20162355555105,14.9911819909055,21.3412940499532,17.6107548710621,20.4919637051964,23.2226344159439
77,CCDC92B,ENSDARG00000090642,si:dkey-54n8.4,1.45050785992208,2.73304243436079,5.44501555762455e-14,7.60248051281416e-12,80.5679979197366,71.1529474279352,73.8146119999594,103.699915719494,192.071646449579,244.593817653641,142.944419539354,178.483941795577
78,DHRS13,ENSDARG00000111240,dhrs13a.2,1.44808492733024,2.72845628144784,5.05986649940327e-15,8.14699103607512e-13,170.358417807175,155.803661898902,247.74659360319,196.422221068666,531.05512522193,498.363672632518,447.150922951401,323.84221457342
79,HPS5,ENSDARG00000104040,CABZ01046088.1,1.44542137153858,2.72342355395704,0.000283385111244707,0.0053211887264378,5.60786010610803,2.225017609127,4.40037158268083,7.72916463785504,11.7390656868278,10.7386194815129,12.9110216666378,11.3143207952308
80,MFSD10,ENSDARG00000087525,CABZ01045212.1,1.44330909475164,2.71943905620585,0.12383851365035,0.44087035529515,0,0,6.77456231849073,6.20247781388548,9.50414761545651,3.64834503044439,12.5427709692787,2.49663198510516
81,APBB2,ENSDARG00000103290,LO018568.2,1.43804577565611,2.70953592519558,0.0385853710296155,0.221172893117743,0,7.58630721168267,1.93763356499894,4.047317098955,3.85159544996775,12.9634723356429,7.41157024597883,7.46477038338408
82,GATA1,ENSDARG00000013477,gata1a,1.43315879614844,2.70037318154101,5.73027457429574e-07,0.0000234880111323534,23.5796677222093,21.1427012631978,49.7963527832242,21.5242559535204,88.1164230037114,70.9991370678539,44.3123988558552,61.1314055366767
83,CA11,ENSDARG00000011166,cahz,1.43253975323914,2.69921473278175,1.32255047450054e-22,5.30777010579774e-20,1020.19296453011,1071.33707694386,1402.46585045878,888.204333317101,3262.88152749956,2370.33177879984,1936.6986833509,2333.45063975037
84,SPTSSB,ENSDARG00000091658,sptssb,1.43109776487477,2.69651818804401,0.000342080154473672,0.00619824344585078,23.4810064947495,12.7279277672028,13.8053877631938,5.03549986998354,48.1034010780407,31.7812912777603,27.1834730526828,25.4063024404205
85,OPN4,ENSDARG00000053929,opn4b,1.43073530123366,2.69584079815682,0.000346588911752042,0.00626305729039022,4.02839989598683,4.00861675650339,4.10081177777552,5.03397649123756,10.1625209761682,8.80537743553106,8.81164230037114,11.833189511309
86,HBG2,ENSDARG00000089475,hbae1.1,1.42234773046171,2.6802131344632,2.26518310718545e-17,4.95191126578127e-15,14382.5339613029,14714.0905459325,21859.809320083,12167.7422940272,47866.208089397,33793.4209054549,27571.115728102,37274.2363858256
87,MS4A6A,ENSDARG00000043802,ms4a17a.8,1.41834766819519,2.67279218261364,7.83181044227587e-08,4.00360363084327e-06,41.1308963766362,25.4852276754067,24.760949052414,40.1430049635088,71.2331197630653,104.560448303831,67.7069838071452,65.1112718943097
88,HBG2,ENSDARG00000089124,hbae1.3,1.41486388417499,2.66634577712247,1.43844110258955e-16,2.86505502278002e-14,4737.29980312471,4980.14536998766,6731.14501825784,3567.86441351981,14819.5063303608,10649.7121800863,9275.16481882546,11965.8527312485
89,MIR132,ENSDARG00000081190,mir132-1,1.41165616471393,2.66042395185769,0.0691200674338087,0.317714247469571,1.00709997399671,2.0043083782517,1.02520294444388,1.00679529824751,0,3.91350108245825,3.91628546683162,3.94439650376966
90,CCDC172,ENSDARG00000039937,ccdc172,1.41103780493068,2.65928390033923,0.0217015385207893,0.151213478494336,3.02038589474254,2.03250419523364,2.93512581184369,0,3.94439650376966,8.05679979197366,3.00646256737754,4.10081177777552
91,TXNRD2,ENSDARG00000075923,txnrd2.2,1.41007864683669,2.65751649565509,0.00659235043364631,0.0657011530060473,18.7358833929059,54.5042505927018,27.8498649158073,20.9961563022107,22.0890888435504,84.7249373783143,74.1999805234084,90.2214264421334
92,KCNJ13,ENSDARG00000043443,kcnj13,1.40818626706271,2.65403292256394,5.47367098186518e-20,1.54927935822498e-17,244.18505401537,195.675054122912,217.833588378842,231.309271972312,445.762590490423,611.41427078568,426.484424888655,568.839343509844
93,SERPINB8,ENSDARG00000057263,SERPINB8 (1 of many),1.40041838850715,2.63978125982358,0.0000891202211955826,0.00200364015696323,8.18772278859324,5.83253738071244,5.73088445944129,10.2089043242298,19.034401788363,23.2657639352143,12.257973511183,12.8192886372514
94,HBE1,ENSDARG00000038147,hbbe3,1.39822252459499,2.6357664187797,3.84996920177788e-15,6.31230621137838e-13,1350.19227783259,1686.38212456458,2485.75263077074,1552.68155446531,5329.08544899112,3799.43993225613,3065.61232084598,3553.63875464026
95,TM4SF1,ENSDARG00000060668,tm4sf18,1.39753890992118,2.6345177683595,1.83934365222247e-15,3.2538231226717e-13,52.8698538022268,42.4022624155239,51.3620986738321,44.8363784214905,144.194794136032,106.639757990376,91.3305760128237,97.690770770864
96,C15orf48,ENSDARG00000092903,zgc:153317,1.38723984669272,2.61577753147981,0.00374497079906,0.0422238499095932,4.10081177777552,2.01359059649502,10.1625209761682,2.93512581184369,10.7697850337869,15.7775860150786,8.05679979197366,8.01723351300679
97,DPYD,ENSDARG00000086853,dpyda.3,1.38456503125814,2.61093226632043,0.203286093436037,0.562130786343232,10.145751556273,23.7718527836679,0,0,12.2162595654441,39.9829148333114,16.0080452421354,15.2539439852285
98,ALDOC,ENSDARG00000057661,aldoca,1.3835688986057,2.60913012718363,0.0743332477949975,0.331124033465955,2.93512581184369,0.979071366707904,0.986099125942415,0,2.0043083782517,6.15121766666329,1.00679529824751,3.04875629285046
99,PINLYP,ENSDARG00000099332,ly6m5,1.37790612697598,2.59890901406015,0.000232847233731244,0.00447536044874869,20.1042297405445,11.0747482807226,11.2803982835467,4.93101136389739,38.027131882935,24.6820611223387,18.8529115132184,23.4103218579798
100,CD1D,ENSDARG00000097766,mhc1lia,1.37593366947164,2.59535820482152,0.000133343040965387,0.00280772202703077,15.1929688593715,7.09322071195558,21.4906164992385,12.8192886372514,46.3265988038486,29.1326222778884,31.9760798372047,20.1359059649502
101,NEUROG3,ENSDARG00000016951,neurog3,1.3731663660813,2.59038469375439,0.0383764162952749,0.220209871481785,1.02520294444388,1.00679529824751,2.03250419523364,1.95675054122912,3.91628546683162,1.97219825188483,4.02839989598683,4.00861675650339
102,FOSB,ENSDARG00000055751,fosb,1.37168549977051,2.58772713603373,1.69444050251943e-10,1.47449225476521e-08,34.5134694079845,31.2200991938979,27.0581631063979,28.7056824444287,75.5096473685634,72.1538989307943,43.0485119070407,79.3047807033402
103,URGCP,ENSDARG00000036767,urgcp,1.36853801430257,2.58208772152795,0.0791930952122708,0.34290227651574,5.1260147222194,6.04077178948507,0,0.978375270614562,1.95814273341581,8.87489213348174,9.06389976597037,7.01507932388094
104,CD4,ENSDARG00000087706,dicp3.3,1.36791917082801,2.58098037352307,0.00182964033864648,0.0241510296584095,6.96913182005722,3.73803512543941,5.43357560555257,1.00679529824751,13.292577436828,9.43153760872438,7.36261667764344,7.88879300753932
105,LRIT3,ENSDARG00000055463,lrit3a,1.35356145379255,2.55542181870101,0.00133069119338207,0.0186658369989258,3.91628546683162,4.93049562971208,6.04259984398025,4.00861675650339,12.3024353333266,7.04756708773258,13.2112772690187,9.78375270614562
106,TM4SF19,ENSDARG00000100378,TM4SF19,1.34717370905575,2.54413232369558,0.0320438276043573,0.196239825852358,1.97219825188483,1.00709997399671,1.00215418912585,3.07560883333164,4.02718119299005,6.09751258570092,1.95675054122912,3.91628546683162
107,SERPINF2,ENSDARG00000076448,serpinf2a,1.34500156549562,2.54030472160868,0.0479189939856764,0.254518103017783,6.90269388159691,3.02129992199012,3.00646256737754,0,14.0951341754652,7.11376468331774,1.95675054122912,6.85349956695533
108,ANKRD33B,ENSDARG00000015589,ankrd33bb,1.34481434970872,2.53997509249277,0.00585237150898438,0.0601775975162833,8.80537743553106,3.91628546683162,2.95829737782725,2.01419994799342,9.01938770213263,9.22682649999493,7.04756708773258,15.2437814642523
109,IRF4,ENSDARG00000006560,irf4a,1.32875149280063,2.51185205331849,0.00259137932254431,0.0316725448199518,6.09751258570092,1.95675054122912,6.85349956695533,2.95829737782725,10.0709997399671,9.01938770213263,12.3024353333266,8.0543623859801
110,SLC29A1,ENSDARG00000054447,slc29a1b,1.31777201801115,2.49280843118965,0.00241069082190765,0.0301213129694585,86.3814282974297,127.541000277314,94.8230618656605,91.7072187126446,64.4543983357893,254.306647032575,260.442556006524,270.827935228581
111,HBE1,ENSDARG00000045143,hbbe2,1.31774329537334,2.49275880232221,3.4719672224449e-17,7.46861813154566e-15,546.174033073587,632.550216721875,825.57214456296,540.646115932149,1777.70786670666,1210.13220925097,994.974018075897,1340.45006538962
112,MAP7D1,ENSDARG00000103395,si:ch73-281i18.7,1.31447203196178,2.48711295727523,0.00796971776474651,0.0747985134297623,26.4082406730322,8.47554249412428,12.1416371083267,6.55977815694296,46.5142957707037,25.1774993499177,10.9635668290368,36.3331923510911
113,INSL5,ENSDARG00000070966,insl5a,1.30773166308528,2.47552009959982,0.0156003589931911,0.119612491036511,4.89187635307281,2.93721410012371,0.986099125942415,2.01419994799342,4.00861675650339,8.20162355555105,5.03397649123756,7.11376468331774
